-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 02/10/2019 through 08/03/2019 in UTC
Location: Latitude  8.7052   Longitude -83.764 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 29.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,T2M,PRECTOTCORR
2019,7,6,21,28.59,3.37
2019,7,6,22,28.55,5.0
2019,7,6,23,28.52,6.35
2019,7,7,0,28.52,10.47
2019,7,7,1,28.56,9.81
2019,7,7,2,28.58,10.16
2019,7,7,3,28.58,9.43
2019,7,7,4,28.53,9.46
2019,7,7,5,28.44,11.15
2019,7,7,6,28.34,10.58
2019,7,7,7,28.24,11.46
2019,7,7,8,28.17,11.59
2019,7,7,9,28.08,12.63
2019,7,7,10,28.0,12.12
2019,7,7,11,27.93,11.05
2019,7,7,12,28.06,9.53
2019,7,7,13,28.22,6.71
2019,7,7,14,28.32,6.45
2019,7,7,15,28.54,6.94
2019,7,7,16,28.69,9.16
2019,7,7,17,28.68,9.15
2019,7,7,18,28.57,8.0
2019,7,7,19,28.5,7.6
2019,7,7,20,28.53,9.91
2019,7,7,21,28.47,13.31
2019,7,7,22,28.3,16.12
2019,7,7,23,28.1,21.52
2019,7,8,0,27.91,18.61
2019,7,8,1,27.79,20.97
2019,7,8,2,27.67,18.09
2019,7,8,3,27.5,15.72
2019,7,8,4,27.32,14.32
2019,7,8,5,27.11,12.85
2019,7,8,6,26.93,14.37
2019,7,8,7,26.8,18.98
2019,7,8,8,26.73,24.91
2019,7,8,9,26.65,30.86
2019,7,8,10,26.6,35.45
2019,7,8,11,26.65,44.02
2019,7,8,12,26.85,58.34
2019,7,8,13,27.07,80.73
2019,7,8,14,27.24,116.22
2019,7,8,15,27.41,171.63
2019,7,8,16,27.54,203.6
2019,7,8,17,27.56,171.39
2019,7,8,18,27.48,113.58
2019,7,8,19,27.44,83.47
2019,7,8,20,27.4,81.92
2019,7,8,21,27.34,72.61
2019,7,8,22,27.26,45.77
2019,7,8,23,27.16,22.47
2019,7,9,0,27.09,30.47
2019,7,9,1,27.04,26.25
2019,7,9,2,27.0,26.43
2019,7,9,3,26.97,25.94
2019,7,9,4,26.96,28.66
2019,7,9,5,26.96,26.8
2019,7,9,6,26.96,25.15
2019,7,9,7,26.95,25.74
2019,7,9,8,26.93,29.11
2019,7,9,9,26.95,29.02
2019,7,9,10,26.96,28.87
2019,7,9,11,26.99,25.39
2019,7,9,12,27.17,24.29
2019,7,9,13,27.45,21.39
2019,7,9,14,27.6,22.34
2019,7,9,15,27.69,25.7
2019,7,9,16,27.68,24.66
2019,7,9,17,27.59,28.44
2019,7,9,18,27.44,30.33
2019,7,9,19,27.3,29.47
2019,7,9,20,27.18,25.94
2019,7,9,21,27.1,21.62
2019,7,9,22,27.08,16.45
2019,7,9,23,27.1,11.21
2019,7,10,0,27.16,1.86
2019,7,10,1,27.27,1.51
2019,7,10,2,27.35,1.01
2019,7,10,3,27.37,1.02
2019,7,10,4,27.32,1.2
2019,7,10,5,27.15,1.57
2019,7,10,6,26.91,2.17
2019,7,10,7,26.71,2.68
2019,7,10,8,26.66,3.32
2019,7,10,9,26.73,2.9
2019,7,10,10,26.84,2.77
2019,7,10,11,26.97,2.03
2019,7,10,12,27.23,1.54
2019,7,10,13,27.55,1.07
2019,7,10,14,27.9,0.96
2019,7,10,15,28.26,0.88
2019,7,10,16,28.51,1.12
2019,7,10,17,28.66,1.75
2019,7,10,18,28.66,2.4
2019,7,10,19,28.56,3.47
2019,7,10,20,28.39,4.43
2019,7,10,21,28.19,5.1
2019,7,10,22,28.04,6.23
2019,7,10,23,27.92,7.33
2019,7,11,0,27.8,3.83
2019,7,11,1,27.72,3.71
2019,7,11,2,27.62,3.43
2019,7,11,3,27.54,3.43
2019,7,11,4,27.49,3.6
2019,7,11,5,27.44,4.51
2019,7,11,6,27.39,5.48
2019,7,11,7,27.34,6.42
2019,7,11,8,27.34,6.41
2019,7,11,9,27.36,5.16
2019,7,11,10,27.38,3.44
2019,7,11,11,27.42,2.42
2019,7,11,12,27.62,1.7
2019,7,11,13,27.83,1.37
2019,7,11,14,28.0,1.22
2019,7,11,15,28.23,0.99
2019,7,11,16,28.42,0.86
2019,7,11,17,28.51,0.88
2019,7,11,18,28.55,1.11
2019,7,11,19,28.52,1.18
2019,7,11,20,28.44,1.41
2019,7,11,21,28.28,1.36
2019,7,11,22,28.11,1.51
2019,7,11,23,27.94,1.55
2019,7,12,0,27.77,1.49
2019,7,12,1,27.67,1.77
2019,7,12,2,27.58,1.79
2019,7,12,3,27.54,2.02
2019,7,12,4,27.48,2.17
2019,7,12,5,27.4,2.5
2019,7,12,6,27.32,2.57
2019,7,12,7,27.24,2.73
2019,7,12,8,27.18,2.67
2019,7,12,9,27.15,2.39
2019,7,12,10,27.14,2.44
2019,7,12,11,27.16,2.44
2019,7,12,12,27.28,2.43
2019,7,12,13,27.41,2.54
2019,7,12,14,27.46,2.53
2019,7,12,15,27.58,2.67
2019,7,12,16,27.72,2.87
2019,7,12,17,27.79,3.02
2019,7,12,18,27.8,2.98
2019,7,12,19,27.77,3.41
2019,7,12,20,27.71,3.6
2019,7,12,21,27.6,3.77
2019,7,12,22,27.47,4.03
2019,7,12,23,27.33,4.34
2019,7,13,0,27.21,2.23
2019,7,13,1,27.08,2.35
2019,7,13,2,26.93,3.03
2019,7,13,3,26.94,3.95
2019,7,13,4,26.99,7.28
2019,7,13,5,27.06,14.52
2019,7,13,6,27.09,26.1
2019,7,13,7,27.13,34.12
2019,7,13,8,27.19,31.91
2019,7,13,9,27.23,23.4
2019,7,13,10,27.29,17.78
2019,7,13,11,27.29,16.9
2019,7,13,12,27.25,17.12
2019,7,13,13,27.25,19.87
2019,7,13,14,27.3,25.22
2019,7,13,15,27.38,30.54
2019,7,13,16,27.46,36.67
2019,7,13,17,27.53,45.44
2019,7,13,18,27.55,56.77
2019,7,13,19,27.59,64.31
2019,7,13,20,27.65,58.67
2019,7,13,21,27.58,47.13
2019,7,13,22,27.5,38.82
2019,7,13,23,27.39,31.17
2019,7,14,0,27.3,35.8
2019,7,14,1,27.23,23.06
2019,7,14,2,27.17,12.15
2019,7,14,3,27.13,8.25
2019,7,14,4,27.06,6.74
2019,7,14,5,27.02,6.27
2019,7,14,6,26.95,6.85
2019,7,14,7,26.93,7.79
2019,7,14,8,26.92,7.93
2019,7,14,9,26.97,7.43
2019,7,14,10,27.04,7.17
2019,7,14,11,27.01,7.19
2019,7,14,12,26.95,8.14
2019,7,14,13,26.82,8.98
2019,7,14,14,26.63,7.96
2019,7,14,15,26.53,9.33
2019,7,14,16,26.58,13.58
2019,7,14,17,26.68,16.48
2019,7,14,18,26.65,19.85
2019,7,14,19,26.56,23.99
2019,7,14,20,26.51,31.69
2019,7,14,21,26.47,39.89
2019,7,14,22,26.46,37.26
2019,7,14,23,26.57,24.68
2019,7,15,0,26.69,61.74
2019,7,15,1,26.84,27.03
2019,7,15,2,26.94,14.19
2019,7,15,3,27.01,10.09
2019,7,15,4,27.04,10.11
2019,7,15,5,27.01,10.71
2019,7,15,6,26.89,14.94
2019,7,15,7,26.68,23.31
2019,7,15,8,26.48,33.95
2019,7,15,9,26.38,37.58
2019,7,15,10,26.36,38.18
2019,7,15,11,26.38,33.1
2019,7,15,12,26.5,27.83
2019,7,15,13,26.67,21.56
2019,7,15,14,26.74,18.9
2019,7,15,15,26.89,19.61
2019,7,15,16,27.07,21.54
2019,7,15,17,27.23,21.72
2019,7,15,18,27.32,20.65
2019,7,15,19,27.38,20.66
2019,7,15,20,27.45,21.19
2019,7,15,21,27.41,19.63
2019,7,15,22,27.31,19.22
2019,7,15,23,27.22,18.66
2019,7,16,0,27.15,10.35
2019,7,16,1,27.14,9.6
2019,7,16,2,27.12,8.58
2019,7,16,3,27.1,7.28
2019,7,16,4,27.06,7.45
2019,7,16,5,26.97,5.61
2019,7,16,6,26.9,5.04
2019,7,16,7,26.88,3.29
2019,7,16,8,26.88,2.52
2019,7,16,9,26.94,1.91
2019,7,16,10,27.01,1.64
2019,7,16,11,27.06,1.86
2019,7,16,12,27.27,1.78
2019,7,16,13,27.53,2.1
2019,7,16,14,27.77,2.29
2019,7,16,15,28.11,2.61
2019,7,16,16,28.43,2.99
2019,7,16,17,28.66,3.82
2019,7,16,18,28.76,3.7
2019,7,16,19,28.76,4.12
2019,7,16,20,28.71,3.88
2019,7,16,21,28.61,4.85
2019,7,16,22,28.46,6.39
2019,7,16,23,28.28,8.45
2019,7,17,0,28.16,9.88
2019,7,17,1,28.11,11.87
2019,7,17,2,28.08,13.12
2019,7,17,3,28.04,13.78
2019,7,17,4,27.94,14.86
2019,7,17,5,27.78,15.43
2019,7,17,6,27.59,15.15
2019,7,17,7,27.43,13.33
2019,7,17,8,27.32,11.43
2019,7,17,9,27.27,9.85
2019,7,17,10,27.26,8.85
2019,7,17,11,27.26,7.51
2019,7,17,12,27.41,7.69
2019,7,17,13,27.66,7.63
2019,7,17,14,27.9,7.2
2019,7,17,15,28.11,6.48
2019,7,17,16,28.24,5.91
2019,7,17,17,28.27,5.74
2019,7,17,18,28.3,5.69
2019,7,17,19,28.3,5.52
2019,7,17,20,28.28,4.42
2019,7,17,21,28.24,4.74
2019,7,17,22,28.16,5.07
2019,7,17,23,28.07,5.03
2019,7,18,0,28.0,10.95
2019,7,18,1,28.0,11.58
2019,7,18,2,27.99,11.99
2019,7,18,3,27.96,12.94
2019,7,18,4,27.87,14.26
2019,7,18,5,27.74,14.54
2019,7,18,6,27.62,15.04
2019,7,18,7,27.54,14.04
2019,7,18,8,27.47,16.04
2019,7,18,9,27.42,15.08
2019,7,18,10,27.4,14.18
2019,7,18,11,27.42,15.01
2019,7,18,12,27.59,15.71
2019,7,18,13,27.77,15.94
2019,7,18,14,27.87,16.7
2019,7,18,15,28.02,15.48
2019,7,18,16,28.13,15.63
2019,7,18,17,28.21,18.13
2019,7,18,18,28.28,19.73
2019,7,18,19,28.25,20.45
2019,7,18,20,28.14,22.01
2019,7,18,21,28.0,19.28
2019,7,18,22,27.88,17.4
2019,7,18,23,27.79,15.7
2019,7,19,0,27.75,8.44
2019,7,19,1,27.78,9.73
2019,7,19,2,27.83,9.65
2019,7,19,3,27.84,11.21
2019,7,19,4,27.77,12.72
2019,7,19,5,27.68,13.37
2019,7,19,6,27.54,13.61
2019,7,19,7,27.44,12.52
2019,7,19,8,27.4,10.81
2019,7,19,9,27.38,8.91
2019,7,19,10,27.41,8.71
2019,7,19,11,27.43,8.26
2019,7,19,12,27.62,7.59
2019,7,19,13,27.81,7.79
2019,7,19,14,27.93,7.9
2019,7,19,15,28.09,9.18
2019,7,19,16,28.24,9.62
2019,7,19,17,28.39,8.75
2019,7,19,18,28.51,7.93
2019,7,19,19,28.53,7.99
2019,7,19,20,28.56,7.24
2019,7,19,21,28.49,6.97
2019,7,19,22,28.38,6.27
2019,7,19,23,28.28,5.93
2019,7,20,0,28.17,2.02
2019,7,20,1,28.16,2.02
2019,7,20,2,28.13,1.89
2019,7,20,3,28.1,1.89
2019,7,20,4,28.05,2.12
2019,7,20,5,27.97,2.3
2019,7,20,6,27.88,2.56
2019,7,20,7,27.81,2.45
2019,7,20,8,27.77,2.51
2019,7,20,9,27.74,2.25
2019,7,20,10,27.72,2.39
2019,7,20,11,27.73,2.33
2019,7,20,12,27.86,2.38
2019,7,20,13,28.05,2.33
2019,7,20,14,28.23,2.23
2019,7,20,15,28.55,2.02
2019,7,20,16,28.91,2.06
2019,7,20,17,29.13,1.63
2019,7,20,18,29.22,1.72
2019,7,20,19,29.23,1.99
2019,7,20,20,29.17,2.12
2019,7,20,21,29.04,2.22
2019,7,20,22,28.88,2.05
2019,7,20,23,28.77,1.63
2019,7,21,0,28.67,8.04
2019,7,21,1,28.66,8.84
2019,7,21,2,28.64,7.94
2019,7,21,3,28.59,7.94
2019,7,21,4,28.46,8.34
2019,7,21,5,28.32,8.45
2019,7,21,6,28.18,9.34
2019,7,21,7,28.07,9.71
2019,7,21,8,27.98,8.86
2019,7,21,9,27.96,7.87
2019,7,21,10,27.98,7.35
2019,7,21,11,27.99,7.84
2019,7,21,12,28.11,10.69
2019,7,21,13,28.3,12.68
2019,7,21,14,28.46,14.05
2019,7,21,15,28.65,13.22
2019,7,21,16,28.83,12.58
2019,7,21,17,28.92,12.21
2019,7,21,18,28.93,12.97
2019,7,21,19,28.89,13.82
2019,7,21,20,28.85,12.02
2019,7,21,21,28.77,12.92
2019,7,21,22,28.69,15.4
2019,7,21,23,28.6,17.8
2019,7,22,0,28.55,8.99
2019,7,22,1,28.55,8.0
2019,7,22,2,28.53,7.56
2019,7,22,3,28.47,7.37
2019,7,22,4,28.38,7.93
2019,7,22,5,28.27,9.13
2019,7,22,6,28.1,9.36
2019,7,22,7,27.97,10.13
2019,7,22,8,27.87,9.51
2019,7,22,9,27.82,8.13
2019,7,22,10,27.78,6.52
2019,7,22,11,27.75,6.09
2019,7,22,12,27.88,7.09
2019,7,22,13,28.08,9.11
2019,7,22,14,28.23,9.35
2019,7,22,15,28.43,8.81
2019,7,22,16,28.59,8.82
2019,7,22,17,28.62,10.85
2019,7,22,18,28.54,19.72
2019,7,22,19,28.41,32.45
2019,7,22,20,28.29,44.52
2019,7,22,21,28.17,52.14
2019,7,22,22,28.04,54.3
2019,7,22,23,27.91,53.89
2019,7,23,0,27.81,53.72
2019,7,23,1,27.75,62.99
2019,7,23,2,27.69,70.96
2019,7,23,3,27.53,75.81
2019,7,23,4,27.36,83.53
2019,7,23,5,27.19,92.08
2019,7,23,6,27.11,107.08
2019,7,23,7,27.07,114.86
2019,7,23,8,27.06,95.13
2019,7,23,9,27.13,61.18
2019,7,23,10,27.24,33.3
2019,7,23,11,27.34,19.19
2019,7,23,12,27.44,13.85
2019,7,23,13,27.54,12.39
2019,7,23,14,27.6,13.61
2019,7,23,15,27.71,14.8
2019,7,23,16,27.82,13.97
2019,7,23,17,27.88,12.97
2019,7,23,18,27.92,12.4
2019,7,23,19,27.93,11.78
2019,7,23,20,27.93,12.43
2019,7,23,21,27.88,15.43
2019,7,23,22,27.84,21.32
2019,7,23,23,27.82,27.09
2019,7,24,0,27.78,17.21
2019,7,24,1,27.75,19.57
2019,7,24,2,27.77,18.94
2019,7,24,3,27.75,17.45
2019,7,24,4,27.69,11.59
2019,7,24,5,27.61,6.97
2019,7,24,6,27.55,4.84
2019,7,24,7,27.49,3.7
2019,7,24,8,27.46,1.88
2019,7,24,9,27.42,1.38
2019,7,24,10,27.35,1.45
2019,7,24,11,27.25,1.65
2019,7,24,12,27.23,2.29
2019,7,24,13,27.32,2.32
2019,7,24,14,27.31,2.16
2019,7,24,15,27.33,2.1
2019,7,24,16,27.36,1.94
2019,7,24,17,27.38,2.19
2019,7,24,18,27.41,2.37
2019,7,24,19,27.37,2.75
2019,7,24,20,27.36,3.5
2019,7,24,21,27.32,4.29
2019,7,24,22,27.3,4.95
2019,7,24,23,27.22,5.58
2019,7,25,0,27.16,7.05
2019,7,25,1,27.08,5.48
2019,7,25,2,26.97,4.15
2019,7,25,3,26.87,3.37
2019,7,25,4,26.76,2.63
2019,7,25,5,26.66,2.08
2019,7,25,6,26.59,1.94
2019,7,25,7,26.55,2.1
2019,7,25,8,26.57,2.31
2019,7,25,9,26.63,2.84
2019,7,25,10,26.76,3.05
2019,7,25,11,26.88,3.53
2019,7,25,12,27.11,4.23
2019,7,25,13,27.4,4.63
2019,7,25,14,27.59,5.14
2019,7,25,15,27.81,4.86
2019,7,25,16,27.98,4.82
2019,7,25,17,28.08,5.16
2019,7,25,18,28.1,5.81
2019,7,25,19,28.06,6.48
2019,7,25,20,27.94,7.19
2019,7,25,21,27.76,8.39
2019,7,25,22,27.54,9.6
2019,7,25,23,27.33,10.23
2019,7,26,0,27.2,2.83
2019,7,26,1,27.14,2.97
2019,7,26,2,27.08,2.73
2019,7,26,3,27.0,2.12
2019,7,26,4,26.95,1.47
2019,7,26,5,26.92,0.96
2019,7,26,6,26.87,0.7
2019,7,26,7,26.85,0.61
2019,7,26,8,26.82,0.47
2019,7,26,9,26.84,0.44
2019,7,26,10,26.89,0.42
2019,7,26,11,26.96,0.44
2019,7,26,12,27.16,0.49
2019,7,26,13,27.44,0.72
2019,7,26,14,27.68,0.78
2019,7,26,15,27.94,1.04
2019,7,26,16,28.23,1.06
2019,7,26,17,28.41,1.16
2019,7,26,18,28.49,1.17
2019,7,26,19,28.47,1.34
2019,7,26,20,28.43,1.47
2019,7,26,21,28.33,1.66
2019,7,26,22,28.19,1.76
2019,7,26,23,28.04,1.73
2019,7,27,0,27.91,1.87
2019,7,27,1,27.87,1.47
2019,7,27,2,27.83,0.97
2019,7,27,3,27.77,0.89
2019,7,27,4,27.68,0.78
2019,7,27,5,27.58,0.83
2019,7,27,6,27.45,1.0
2019,7,27,7,27.35,1.13
2019,7,27,8,27.28,1.28
2019,7,27,9,27.25,1.12
2019,7,27,10,27.25,1.04
2019,7,27,11,27.27,1.03
2019,7,27,12,27.41,1.03
2019,7,27,13,27.68,1.07
2019,7,27,14,27.91,1.17
2019,7,27,15,28.21,0.91
2019,7,27,16,28.51,0.62
2019,7,27,17,28.76,0.56
2019,7,27,18,28.89,0.55
2019,7,27,19,28.92,0.59
2019,7,27,20,28.88,0.58
2019,7,27,21,28.83,0.57
2019,7,27,22,28.72,0.53
2019,7,27,23,28.54,0.47
2019,7,28,0,28.38,0.32
2019,7,28,1,28.27,0.28
2019,7,28,2,28.18,0.24
2019,7,28,3,28.07,0.27
2019,7,28,4,27.97,0.36
2019,7,28,5,27.9,0.56
2019,7,28,6,27.83,0.69
2019,7,28,7,27.75,0.78
2019,7,28,8,27.68,0.9
2019,7,28,9,27.71,0.88
2019,7,28,10,27.78,0.87
2019,7,28,11,27.86,0.78
2019,7,28,12,28.08,0.82
2019,7,28,13,28.37,0.9
2019,7,28,14,28.66,0.89
2019,7,28,15,28.91,0.82
2019,7,28,16,29.07,0.86
2019,7,28,17,29.09,0.87
2019,7,28,18,29.01,1.14
2019,7,28,19,28.87,1.38
2019,7,28,20,28.74,1.94
2019,7,28,21,28.57,3.4
2019,7,28,22,28.39,6.07
2019,7,28,23,28.23,8.95
2019,7,29,0,28.12,10.22
2019,7,29,1,28.07,8.54
2019,7,29,2,28.05,4.3
2019,7,29,3,28.06,1.67
2019,7,29,4,28.06,1.36
2019,7,29,5,28.02,1.23
2019,7,29,6,27.94,1.27
2019,7,29,7,27.83,1.04
2019,7,29,8,27.72,0.78
2019,7,29,9,27.64,0.56
2019,7,29,10,27.59,0.47
2019,7,29,11,27.56,0.45
2019,7,29,12,27.63,0.66
2019,7,29,13,27.83,0.91
2019,7,29,14,27.94,0.86
2019,7,29,15,28.07,0.78
2019,7,29,16,28.26,0.68
2019,7,29,17,28.45,0.73
2019,7,29,18,28.6,0.73
2019,7,29,19,28.71,0.75
2019,7,29,20,28.77,0.72
2019,7,29,21,28.72,0.83
2019,7,29,22,28.6,0.88
2019,7,29,23,28.43,1.15
2019,7,30,0,28.32,0.2
2019,7,30,1,28.3,0.21
2019,7,30,2,28.3,0.21
2019,7,30,3,28.29,0.2
2019,7,30,4,28.26,0.2
2019,7,30,5,28.17,0.2
2019,7,30,6,28.03,0.19
2019,7,30,7,27.9,0.18
2019,7,30,8,27.79,0.15
2019,7,30,9,27.66,0.13
2019,7,30,10,27.5,0.1
2019,7,30,11,27.36,0.06
2019,7,30,12,27.42,0.05
2019,7,30,13,27.63,0.05
2019,7,30,14,27.85,0.05
2019,7,30,15,28.19,0.04
2019,7,30,16,28.55,0.03
2019,7,30,17,28.73,0.02
2019,7,30,18,28.79,0.02
2019,7,30,19,28.77,0.02
2019,7,30,20,28.69,0.02
2019,7,30,21,28.48,0.02
2019,7,30,22,28.23,0.02
2019,7,30,23,28.04,0.03
2019,7,31,0,27.91,0.04
2019,7,31,1,27.83,0.04
2019,7,31,2,27.78,0.04
2019,7,31,3,27.72,0.04
2019,7,31,4,27.63,0.07
2019,7,31,5,27.52,0.1
2019,7,31,6,27.35,0.15
2019,7,31,7,27.16,0.17
2019,7,31,8,27.05,0.18
2019,7,31,9,26.99,0.14
2019,7,31,10,26.96,0.12
2019,7,31,11,26.92,0.09
2019,7,31,12,27.05,0.07
2019,7,31,13,27.25,0.07
2019,7,31,14,27.51,0.08
2019,7,31,15,27.88,0.06
2019,7,31,16,28.23,0.05
2019,7,31,17,28.45,0.04
2019,7,31,18,28.45,0.04
2019,7,31,19,28.4,0.05
2019,7,31,20,28.38,0.04
2019,7,31,21,28.36,0.05
2019,7,31,22,28.31,0.06
2019,7,31,23,28.23,0.05
2019,8,1,0,28.17,0.2
2019,8,1,1,28.15,0.21
2019,8,1,2,28.15,0.19
2019,8,1,3,28.12,0.21
2019,8,1,4,28.06,0.22
2019,8,1,5,27.99,0.23
2019,8,1,6,27.93,0.23
2019,8,1,7,27.82,0.29
2019,8,1,8,27.76,0.3
2019,8,1,9,27.71,0.26
2019,8,1,10,27.71,0.25
2019,8,1,11,27.77,0.28
2019,8,1,12,27.98,0.31
2019,8,1,13,28.22,0.3
2019,8,1,14,28.39,0.34
2019,8,1,15,28.61,0.34
2019,8,1,16,28.83,0.3
2019,8,1,17,28.99,0.3
2019,8,1,18,29.04,0.32
2019,8,1,19,29.02,0.35
2019,8,1,20,28.97,0.36
2019,8,1,21,28.84,0.46
2019,8,1,22,28.63,0.65
2019,8,1,23,28.45,1.2
2019,8,2,0,28.3,1.04
2019,8,2,1,28.21,2.68
2019,8,2,2,28.16,7.36
2019,8,2,3,28.09,11.06
2019,8,2,4,28.0,10.53
2019,8,2,5,27.88,9.56
2019,8,2,6,27.77,9.14
2019,8,2,7,27.67,9.1
2019,8,2,8,27.6,8.82
2019,8,2,9,27.53,8.38
2019,8,2,10,27.53,7.66
2019,8,2,11,27.51,6.27
2019,8,2,12,27.65,4.64
2019,8,2,13,27.81,3.41
2019,8,2,14,27.93,2.58
2019,8,2,15,28.09,2.22
2019,8,2,16,28.23,2.15
2019,8,2,17,28.3,2.48
2019,8,2,18,28.21,3.22
2019,8,2,19,28.11,4.12
2019,8,2,20,28.04,4.89
2019,8,2,21,27.97,5.37
2019,8,2,22,27.85,5.38
2019,8,2,23,27.73,6.32
2019,8,3,0,27.65,6.78
2019,8,3,1,27.58,8.93
2019,8,3,2,27.44,10.86
2019,8,3,3,27.33,10.9
2019,8,3,4,27.29,8.54
2019,8,3,5,27.29,6.07
2019,8,3,6,27.3,4.37
2019,8,3,7,27.29,3.43
2019,8,3,8,27.29,2.89
2019,8,3,9,27.29,3.06
2019,8,3,10,27.29,3.71
2019,8,3,11,27.27,3.67
2019,8,3,12,27.25,2.93
2019,8,3,13,27.29,2.33
2019,8,3,14,27.37,1.97
2019,8,3,15,27.51,1.73
2019,8,3,16,27.6,1.55
2019,8,3,17,27.61,1.37
2019,8,3,18,27.48,1.45
2019,8,3,19,27.39,1.98
2019,8,3,20,27.36,2.64
2019,8,3,21,27.28,2.81
2019,8,3,22,27.16,2.29
2019,8,3,23,26.99,1.72
